"Ainsworth_Rookwood2" "Ainsworth_Rookwood3" "Badcock_RealLifeInLondon" "Bowring_MinorMorals1" "Bowring_MinorMorals2" "Cooper_LastMohicans_1" "Cooper_LastMohicans_2" "Cooper_LastMohicans_3" "Cooper_LastMohicans_4" "Cooper_TheBravo2" "Doyle_SherlockHolmes_1" "Doyle_SherlockHolmes_2" "Doyle_SherlockHolmes_3" "Doyle_SherlockHolmes_4" "Doyle_SignOfTheFour_1" "Edgeworth_HarryandLucy1" "Edgeworth_HarryandLucy2" "Edgeworth_HarryandLucy4" "Edgeworth_Helen" "Egan_LifeInLondon" "Ferrier_Destiny1" "Ferrier_Destiny2" "Galt_Spaewife1" "Galt_Spaewife3" "Gilman_RecollectionsofSouthernMatron" "Godwin_StLeon" "Hawthorne_TwiceToldTales_1" "Hawthorne_TwiceToldTales_2" "Hawthorne_TwiceToldTales_3" "Irving_BracebridgeHall1" "Irving_BracebridgeHall2" "Irving_SketchBookOfGeoffreyCrayon_1" "Irving_SketchBookOfGeoffreyCrayon_2" "Irving_SketchBookOfGeoffreyCrayon_4" "Landor_PericlesAndAspesia2" "Lytton_LastDayOfPompeii1" "Lytton_LastDayOfPompeii3" "Melville_MobyDick_2" "Melville_MobyDick_3" "Melville_MobyDick_4" "Poe_Assignation_1834" "Poe_Berenice_1835" "Poe_CaskOfAmontillado" "Poe_FactsOfTheCaseOfMValdemar_1845" "Poe_FallOfHouseUsher" "Poe_HopFrog_1849" "Poe_KingPest_1835" "Poe_Ligeia_1838" "Poe_MaskOfTheRedDeath" "Poe_Metzengerstein_1832" "Poe_Morella_1835" "Poe_Raven" "Poe_ShadowAParable_1835" "Poe_Tamerlane_1829" "Poe_TheManOfTheCrowd_1840" "Poe_TheMesmericRevelation_1844" "Poe_TheOvalPortrait_1842" "Poe_TheSphinx_1846" "Quincey_Klosterheim" "Scott_ChroniclesOftheCanongate1" "Scott_ChroniclesOftheCanongate2" "Scott_ChroniclesOftheCanongate3" "Scott_TheAbbot1" "Scott_TheAbbot3" "Scott_Woodstock1" "Scott_Woodstock2" "Scott_Woodstock3" "Southey_TheDoctor1"
"which" 0.488387236813545 0.528797426519191 0.623773245949632 0.646737568266743 0.821728939749069 0.650110165111661 0.617283950617284 0.489702641673695 0.503250727673349 0.557656943800739 0.596877869605142 0.872660466184407 0.85718659115261 0.623851806491121 0.558866498156436 0.600912572313208 0.775857456257692 0.722203852914049 0.474815106559888 0.40394973070018 0.465941393976959 0.364231026536832 0.606421571281607 0.663155309336026 0.45973303222164 0.674866588572172 0.539936189359439 0.602754670666849 0.621846447565798 0.557139437202115 0.529045282099474 0.680875320644773 0.687209044557748 0.589110949228771 0.406892048023308 0.852996347122125 0.535972478436456 0.308736087818265 0.371648020736054 0.241895546836311 0.948081264108352 0.469043151969981 0.342612419700214 0.42420814479638 1.32570471671783 0.415858053784308 0.833155308694723 0.909090909090909 0.910219280099297 0.603749602796314 0.898770104068117 0 1.10552763819095 0.70694087403599 0.854214123006834 1.12449799196787 1.70674941815361 1.40845070422535 1.07827476038339 0.844643793324401 0.779031670913724 0.687492159076653 1.10656236066637 0.732133135594811 0.82021898669597 0.769536073381549 0.875594833446635 0.972176399428131
"be" 0.77418421243036 0.60811704049707 0.64498153631192 0.822075308996838 0.565283331035434 0.563066126268259 0.513950073421439 0.451614658432407 0.473327711433312 0.604003767548253 0.57774716865626 0.562636353197841 0.56635542629726 0.692743417023882 0.605245460659045 0.808685732909639 0.645656090035137 0.710022101178149 0.883987571659884 0.573282193569447 0.619830294739992 0.747045268713298 0.698467702636851 0.701361788063204 0.27019397507763 0.736040609137056 0.54266313981075 0.564571116868949 0.534569753170599 0.424383555681299 0.410706205840381 0.47186243151661 0.430693226082275 0.392740632819181 0.650524940975536 0.434396287886267 0.528493792690831 0.48025613660619 0.505060130743868 0.420936345282085 0.451467268623025 0.312695434646654 0.556745182012848 0.650452488687783 0.2930505163271 0.526753534793457 0.555436872463149 0.38961038961039 0.330988829127017 0.540197013028281 0.425733207190161 0.365965233302836 0.402010050251256 0.12853470437018 0.427107061503417 0.696117804551539 0.0775795190069822 0.270855904658722 0.513464171611136 0.599988349740782 0.837277029486713 0.619746581357421 0.563414535284342 0.585706508475849 0.667163769082846 0.657082377844417 0.709721278042148 0.906191575937534
"at" 0.542652485348383 0.643370202265016 0.707358860906883 0.393791319344639 0.344684957948435 0.535864864129696 0.451405884592375 0.435291237043284 0.462446614618754 0.44104235501667 0.719314355677992 0.658322807823325 0.795958977498852 0.765462339252909 0.802356051295133 0.631467448871507 0.568962134588974 0.610827837042967 0.728633320204805 0.644687448996246 0.57280868617351 0.592804578904334 0.552276788131464 0.529432633790901 0.592813646812114 0.477027202915528 0.629925554252679 0.580935497068049 0.507295786172099 0.668132059457224 0.643903797292123 0.506697913037971 0.487696741299047 0.582776422892978 0.527452654845029 0.608154803040774 0.568380116667498 0.623189510596127 0.619413367893423 0.582834939621348 0.72234762979684 0.594121325828643 0.642398286937901 0.904977375565611 0.558191459670667 1.27529803160521 0.961333048493912 0.405844155844156 0.827472072817542 0.73085478233238 0.614947965941343 0.731930466605673 0.603015075376884 0.19280205655527 0.911161731207289 0.562248995983936 0.698215671062839 1.30010834236186 0.844363304427202 0.541737053649444 0.40529062007038 0.451637184794881 0.526934457460176 0.563179335072932 0.547466739923865 0.531398835773505 0.532970768184908 0.450896293852414
"by" 0.539034802112727 0.508967523024721 0.77555806913071 0.638114400689853 0.634220322625121 0.701792563174931 0.647196388752923 0.628451723481242 0.641984712058976 0.530745884850569 0.294612794612795 0.367435985761856 0.359712230215827 0.29470300061237 0.308420100642349 0.574431679296016 0.654573991831202 0.55339957885944 0.382915408516039 0.550840541863881 0.427469168786201 0.373522634356649 0.568520223076507 0.573097180907677 0.584748155018752 0.524534686971235 0.550843991164681 0.523660166371199 0.474567025773899 0.763890400226338 0.704813615954892 0.547867118472306 0.665041010862336 0.68412884426567 0.560104485859245 0.582485931483858 0.688039088597497 0.581262387559079 0.688025310183156 0.533313016646985 0.248306997742664 0.469043151969981 0.299785867237687 0.509049773755656 0.418643594753 0.887163848073191 0.726340525528733 0.568181818181818 0.206868018204386 0.540197013028281 0.473036896877956 0.640439158279963 0.301507537688442 0.06426735218509 0.427107061503417 0.562248995983936 0.232738557020946 0.704225352112676 0.616157005933364 0.547562183258578 0.650406504065041 0.557019194580354 0.612054639049897 0.621374533030468 0.559240218201797 0.584318221908626 0.538409245411285 0.547674034971956
"my" 0.629476883004124 0.707266557969418 0.266974949266443 0.402414486921529 0.281262925685923 0.176808203900661 0.252896067874041 0.190439916206437 0.288349065585811 0.45300282566119 0.738445056626875 0.941554713514755 1.11740394918108 1.05633802816901 0.823226584421306 0.582579646378229 0.258619152085897 0.415919809268573 0.586407597041705 0.38966867961482 0.38258490606365 0.605812829852078 0.476474091721263 0.433916436972955 1.20982376900431 1.94129897175582 0.406315617245235 0.450020455475249 0.507295786172099 0.230690548216501 0.156625247989976 0.278683852170884 0.297685023909808 0.0791815791974155 0.650524940975536 0.560766117089545 0.528493792690831 0.2286933983839 0.158188644723551 0.333320635404366 0.835214446952596 1.75109443402126 1.49892933618844 0.820135746606335 0.7535584705554 0.194067091766011 0.10681478316599 1.13636363636364 0 0.063552589768033 1.93945127719962 2.19579139981702 0.301507537688442 1.73521850899743 0.541002277904328 0.34805890227577 1.3188518231187 1.51679306608884 0.216795983569147 0.778625657754218 0.924645067346196 0.795383264333208 0.749868266385635 0.771555689049916 0.494486087673168 0.650467454577527 0.685248130523453 0.31232816452216
"her" 0.596917733883221 1.36165337328692 0.212498752453508 0.572003449267031 0.659037639597408 0.239371106819356 0.391581008321096 0.176837065048834 0.29650988819673 0.627924708837293 0.382614018977655 0.260267156581314 0.378845859482627 0.623851806491121 0.271316930640262 0.676281267823678 0.535074107763925 0.617788838034909 1.82705352063367 0.585523094499755 0.673263940838267 1.51453207463019 0.839244138827224 1.03976202821821 0.629108359882244 0.360536248861122 0.589021297483025 0.540024546570299 0.722760125460248 0.898822607673725 0.981518220737183 0.646039839123413 0.456028121734174 0.386406106483388 0.354146782538805 1.01095863362622 0.51104352595104 0.144839152309803 0.150565095580247 0.17332673041027 0.699774266365689 0.875547217010632 0 0 0.3349148758024 0.304962572775159 0.555436872463149 1.41233766233766 0 0 1.98675496688742 0 0 1.22107969151671 0.0854214123006834 0 0.465477114041893 0 0.895709721588316 0.594163220131648 0.293653682805485 0.451637184794881 0.739734911434478 1.19018566145413 0.162866449511401 0.319721291233022 0.323589394969409 0.235345870449797
"have" 0.528181752405759 0.586083814392103 0.460344655510829 0.554757114113251 0.584585688680546 0.427059815575443 0.386142383205526 0.435291237043284 0.383558662713201 0.629419767667858 0.818794000612182 0.949209629884794 0.795958977498852 0.972137170851194 0.795399206919741 0.497025992014992 0.527939786327073 0.55339957885944 0.5689028926524 0.448833034111311 0.592044798768889 0.657845833643054 0.568520223076507 0.474851949894932 0.302455942251079 0.646882728101002 0.433585121758338 0.430928678576299 0.430928678576299 0.474439051992426 0.417667327973269 0.43702694999525 0.459194983690661 0.376904316979698 0.906716230471693 0.554842531345641 0.433763773246248 0.381155663973167 0.36402447159275 0.358081596891547 0.564334085778781 0.250156347717323 0.599571734475375 0.452488687782805 0.404688808261234 0.443581924036596 0.491348002563555 0.616883116883117 0.413736036408771 0.254210359072132 0.141911069063387 0.274473924977127 0.100502512562814 0.70694087403599 0.0854214123006834 0.669344042838019 0.465477114041893 0.216684723726977 0.216795983569147 0.609696899089338 0.677102293410994 0.579601053820098 0.650561387864294 0.58007471512512 0.574938189239041 0.716616687246428 0.666213460231135 0.684042670185857
"on" 0.271326242674191 0.242365487154629 0.528959712565288 0.390916930152343 0.441196746173997 0.565786252482115 0.546581824114864 0.61756944255516 0.606621147411659 0.544201414325654 0.397918579736762 0.363608527576836 0.344405326802388 0.348285364360073 0.429005403149132 0.460360140145034 0.586797938181105 0.56558133059534 0.409172465099996 0.524318589848213 0.436018552161925 0.405114100944027 0.552276788131464 0.504871326037715 1.06061217082712 0.298711440843421 0.6353794551553 0.545479339969999 0.534569753170599 0.591960652027248 0.716995579687446 0.487696741299047 0.608037495645565 0.589110949228771 0.54503441000653 0.420574587817159 0.680560402851872 0.478350358286324 0.455507061312394 0.531408327301817 0.0677200902934537 0.187617260787992 0.385438972162741 0.254524886877828 0.2511861568518 0.388134183532021 0.10681478316599 0.162337662337662 0.124120810922631 0.444868128376231 0.189214758751183 0.914913083257091 0 0.83547557840617 0.313211845102506 0.160642570281124 0.232738557020946 0.487540628385699 0.587631218621634 0.502902856255218 0.475670428346074 0.54447371722494 0.543147825382027 0.589461037376335 0.519995290608689 0.544628682307285 0.584636301835486 0.268338282195095
"this" 0.535417118877071 0.456087780372802 0.568465351475432 0.209830411037654 0.193023576451124 0.39169817479531 0.380703758089955 0.293821585004217 0.293789613993091 0.623439532345598 0.374961738598102 0.489914647682474 0.516607990203582 0.486068585425597 0.512487535653827 0.680355251364784 0.640305348957497 0.664775594730522 0.54702201216577 0.436592133181002 0.299228418150341 0.295473128670185 0.422329308571119 0.395709958245777 0.318586925837803 0.620851229988286 0.414496468599166 0.338197190781399 0.425473885176599 0.439617837167294 0.37416031464272 0.332520505431168 0.38952402064794 0.373737053811801 0.364193499773949 0.398854773422845 0.373934287281248 0.604131727397469 0.745201928757933 0.655213134737724 0.293453724604966 0.0938086303939962 0.428265524625268 0.678733031674208 0.572146246162434 0.471305794288883 0.448622089297159 0.324675324675325 0.455109640049648 0.222434064188116 0.378429517502365 1.55535224153705 0 0.12853470437018 0.25626423690205 0.856760374832664 0.310318076027929 0.541711809317443 0.753080785029667 0.431059591075901 0.543623346681228 0.481746330447874 0.399254185075595 0.489966021513451 0.48075036301558 0.445404833303934 0.448674371176071 0.527878587924777
"from" 0.437739671514362 0.427444586436346 0.436641272164743 0.36792181661397 0.399834551220185 0.565786252482115 0.552020449230435 0.473379220284572 0.459726340415114 0.39918070776085 0.462962962962963 0.562636353197841 0.531914893617021 0.344458052663809 0.373350648146001 0.327955675059073 0.420924964774288 0.459426065468214 0.450746138024594 0.381508078994614 0.384722251907581 0.338214524641344 0.492717526666306 0.502142291842917 0.544420696051942 0.556423272159313 0.531755338005508 0.531842356470749 0.441838265375699 0.502731289037846 0.555149490097804 0.465528707603636 0.541533394559331 0.525765685870839 0.54503441000653 0.68318688913022 0.630702497881039 0.522183259643238 0.560330862032819 0.466648889566112 0.767494356659142 0.500312695434647 0.770877944325482 0.565610859728507 0.530281886687134 0.637649015802606 0.405896176030763 0.535714285714286 0.744724865535788 0.699078487448364 0.804162724692526 0.731930466605673 0.804020100502513 0.77120822622108 0.484054669703872 0.240963855421687 0.620636152055857 0.541711809317443 0.616157005933364 0.411642492378789 0.451401528940663 0.434073516497303 0.445867617850918 0.488088757063207 0.382638044032809 0.392485447168813 0.448674371176071 0.365116023314638
"said" 0.249620143260256 0.522187458687701 0.353471506038125 0.434032768036792 0.460499103819109 0.239371106819356 0.250176755316256 0.201322197132519 0.239384129920296 0.245189648212657 0.508876645240282 0.375090902131894 0.508954538496862 0.466932026944274 0.519444380029219 1.68459219424754 1.42864786772968 1.10679915771888 0.658614502647587 0.195854414884936 0.448842627225511 0.622537723927748 0.368184525420976 0.414813197609366 0.334717909424527 0.0982689053755044 0.1854326306891 0.16091640529115 0.201827355788899 0.126226903741104 0.109637673592983 0.0475029293473097 0.069670963042721 0.0506762106863459 0.178329230923796 0.608154803040774 0.366455601535623 0.0952889159932917 0.101012026148774 0.110471982019733 0.203160270880361 0.0938086303939962 1.02783725910064 0.113122171945701 0.139547864917667 0.194067091766011 0.0854518265327921 0.0324675324675325 0 0.190657769304099 0.0946073793755913 0.640439158279963 0 0 0.0854214123006834 0.133868808567604 0.0775795190069822 0.108342361863489 0.108397991784573 0.640764257004718 0.752335881567771 0.800401455275373 0.642454703903368 0.974300249676172 0.669126015462501 0.765126124536955 0.845683208701564 0.191355988122732
"they" 0.253237826495912 0.204909002776186 0.50359293389667 0.589249784420811 0.672825037915345 0.535864864129696 0.443247946919019 0.497864352368256 0.60118059900438 0.475428708119665 0.248699112335476 0.153098327400773 0.183682840961274 0.176056338028169 0.287549567516175 0.488878024932779 0.913193143917099 0.602126585803038 0.328213207299462 0.30398237310266 0.38258490606365 0.217423622983721 0.37359900373599 0.335671205960211 0.371012622494657 0.357282311597032 0.35995745957296 0.469112232374199 0.302741033683349 0.393914992709308 0.445511816504821 0.361022263039554 0.465528707603636 0.329395369461249 0.627919827196464 0.525224602626123 0.501071944956873 0.346851654215582 0.303036078446321 0.306654984572016 0.090293453724605 0.218886804252658 0.12847965738758 0.169683257918552 0.0697739324588334 0.554477405045744 0.170903653065584 0.194805194805195 0.28961522548614 0.127105179536066 0.189214758751183 0 0.301507537688442 0.06426735218509 0.341685649202733 0.0535475234270415 0 0.0541711809317443 0.290963030579644 0.324265548241782 0.38587550054605 0.366327938778071 0.360747436261197 0.315380427640842 0.353204348337977 0.317516316810725 0.274643099932019 0.593863411415374
"him" 0.567976267997974 0.522187458687701 0.35014471539306 0.454153492382869 0.375017234247897 0.28833337866877 0.282808506009681 0.331909568245504 0.329153178640407 0.245189648212657 0.386440159167432 0.558808895012822 0.256390632175111 0.459277403551745 0.491617002527653 0.323881691517966 0.331745946813634 0.349790299845118 0.352282175834756 0.308062673412763 0.472353431508752 0.403255779380064 0.601007092966593 0.564910078323281 0.455700286324959 0.402186645841468 0.485397180333233 0.360016364380199 0.256375289785899 0.539728829789549 0.47161602450315 0.395857744560915 0.215346613041138 0.421246001330251 0.374240217009092 0.426498173561062 0.463678516228748 0.445952126848605 0.465036497741524 0.497123919088797 0.18058690744921 0 0.556745182012848 0.791855203619909 0.2930505163271 0.277238702522872 0.277718436231574 0.0487012987012987 0.455109640049648 0.222434064188116 0 0.0914913083257091 0 0.12853470437018 0.484054669703872 0.107095046854083 0.232738557020946 0.216684723726977 0.370835235052487 0.446593270033592 0.451401528940663 0.456655375737047 0.425600907948604 0.351048452195461 0.441505435422472 0.568883400952549 0.565601631543168 0.38711096447817
"all" 0.470298820635265 0.41202132816287 0.443294853454872 0.494394941075022 0.430166827519647 0.195849087397655 0.203948441833904 0.152351932965149 0.263866597753053 0.290041413129607 0.355831037649219 0.352126153021778 0.367365681922547 0.405695039804042 0.431324351274262 0.505173959097205 0.47978311662832 0.482049318692028 0.638921710209619 0.444752733801208 0.5514352277342 0.382814242176466 0.379013482051004 0.3547744453238 0.254062991490906 0.377456722634388 0.392680864988683 0.370925951179599 0.357288967680349 0.413501926048445 0.485538268768926 0.452861259777686 0.364189124996041 0.392740632819181 0.399357010096951 0.351466087471616 0.194445829386249 0.748970879707272 0.600354495035164 0.746638223305779 0.519187358916479 0.250156347717323 0.12847965738758 0.311085972850679 0.390734021769467 0.388134183532021 0.320444349497971 0.405844155844156 0.455109640049648 0.317762948840165 0.662251655629139 0.365965233302836 0.402010050251256 0.70694087403599 0.284738041002278 0.696117804551539 0.543056633048875 0.216684723726977 0.365130077590141 0.295139900196113 0.211139424827084 0.218291305984193 0.220907137935228 0.232780791830145 0.276676739531416 0.304286470276945 0.266485384092454 0.483888705597713
"she" 0.426886621807395 0.861499140704182 0.115605974915999 0.546133946536361 0.675582517578933 0.0734434077741207 0.168597378582694 0.106102239029301 0.0952095971273904 0.42011153138876 0.45531068258341 0.210510200176063 0.317618245828869 0.646815676668708 0.248127449388957 0.741465004481382 0.738402268714217 0.676957346466422 2.12463349525185 0.271339970621838 0.369760831000064 1.20605069501226 0.492717526666306 0.824168326829135 0.322619671734484 0.191982298581283 0.36813831092689 0.349106777580799 0.313650620482749 0.517965570523842 0.513382757300477 0.319853057605219 0.272350128257909 0.19637031640959 0.221027779173155 0.797709546845691 0.441242458991873 0.0514560146363775 0.0362118584306924 0.0666641270808731 0.203160270880361 0.218886804252658 0 0 0.0976835054423667 0.138619351261436 0.192266609698782 0.568181818181818 0 0 0.75685903500473 0.0914913083257091 0 0.32133676092545 0 0 0.543056633048875 0 0.741670470104975 0.332032387720627 0.218420094648708 0.265964119934764 0.579627903206194 0.625129061930954 0.0883010870844943 0.24034221203034 0.165873555404487 0.15616408226108
"were" 0.43050430504305 0.306261842859031 0.349728866562427 0.528887611382581 0.501861298772922 0.413459184506161 0.41877413389895 0.448894088200887 0.527733195506107 0.330408001554861 0.329048056320784 0.310024112986566 0.409459666309506 0.287048377219841 0.361755907520349 0.285178847877455 0.543992009559991 0.445504063484329 0.319460855104809 0.30398237310266 0.438155898005856 0.26016501895488 0.406085873626076 0.349316376934203 0.427471065048191 0.469217753481713 0.425404270404407 0.444565662075549 0.409109504977499 0.420030903828157 0.414186766906825 0.228014060867087 0.481363017386072 0.361068001140215 0.386798613553022 0.355415144634219 0.456199830483123 0.352568989175179 0.282071318302236 0.354272218201211 0.406320541760722 0.531582238899312 0.256959314775161 0.509049773755656 0.348869662294167 0.443581924036596 0.363170262764367 0.340909090909091 1.32395531650807 0.73085478233238 0.425733207190161 0 0.603015075376884 0.25706940874036 0.597949886104784 0.187416331994645 0.387897595034911 0.270855904658722 0.530579643998174 0.380575134463408 0.322776362091979 0.378873416133484 0.356694094280734 0.339784865494002 0.359091087476944 0.324131240077615 0.274643099932019 0.413504893874409
"so" 0.470298820635265 0.304058520248535 0.319371901926212 0.508766887036505 0.482558941127809 0.263852242744063 0.315440256703105 0.345512419403107 0.432523598378717 0.391705413608025 0.397918579736762 0.378918360316914 0.405632940456146 0.531996325780772 0.361755907520349 0.452212173062821 0.40487274154137 0.363712301829003 0.474815106559888 0.40394973070018 0.386859597751512 0.501746822270126 0.514375439926363 0.534890702180498 0.213735532524096 0.283092541975791 0.327234054157236 0.373653347879449 0.343651984181099 0.204574637097652 0.219275347185966 0.29451816195332 0.266016404344935 0.19637031640959 0.394333651479379 0.469937802349689 0.403849030263748 0.510748589724043 0.545083763746212 0.527598948611481 0.293453724604966 0.281425891181989 0.12847965738758 0.42420814479638 0.3767792352777 0.249514832270585 0.277718436231574 0.308441558441558 0.496483243690525 0.317762948840165 0.0473036896877956 0.457456541628545 0.201005025125628 0.6426735218509 0.313211845102506 0.321285140562249 0.775795190069822 0.37919826652221 0.348014605203104 0.399992233160521 0.361606601140638 0.343746079538326 0.403307527056058 0.428016294655428 0.417958478866606 0.443199858881637 0.418762746430999 0.382711976245464
