"ADream_1831" "Berenice_1835" "CardboardBox_1" "Destiny3" "HarryandLucy3" "LastDayOfPompeii2" "MinorMorals3" "MobyDick_1" "PericlesAndAspesia1" "Rookwood1" "SketchBookOfGeoffreyCrayon_3" "Spaewife2" "TheAbbot2" "TheBravo1" "TheDoctor2" "TwiceToldTales_4"
"sand" 0 0 0 0 0.0503271263210871 0.00222528817481864 0 0.009526894422956 0 0.003416700833675 0 0.00979575843659695 0.00180880889933978 0 0.00235388272956241 0.0354580912636718
"shades" 0 0 0 0.00226387756950104 0 0.0133517290489118 0.00768875903429187 0.0057161366537736 0 0.003416700833675 0.00950028500855026 0 0 0 0.00235388272956241 0.00545509096364182
"somewhere" 0 0 0 0.00679163270850312 0.00335514175473914 0.00222528817481864 0 0.0076215155383648 0.00247567647859778 0 0 0.00244893960914924 0 0 0.00235388272956241 0.00818263644546273
"staircase" 0 0 0 0 0 0.00890115269927456 0.0153775180685837 0 0 0.00683340166735001 0.00316676166951675 0 0.00180880889933978 0 0 0.0245479093363882
"summit" 0 0 0 0 0.00671028350947828 0.00667586452445592 0 0 0.00495135295719555 0.010250102501025 0.00316676166951675 0.00489787921829848 0 0.00898190146854089 0 0.0109101819272836
"swift" 0 0 0 0 0.00335514175473914 0.00667586452445592 0 0.0057161366537736 0 0.003416700833675 0 0 0.00180880889933978 0.00898190146854089 0.00470776545912483 0.00272754548182091
"tonight" 0 0 0 0 0 0.00222528817481864 0 0 0 0.017083504168375 0 0.00489787921829848 0.00904404449669892 0.0134728522028113 0 0
"acts" 0 0 0 0.00452775513900208 0 0.00222528817481864 0.0153775180685837 0 0 0 0.0063335233390335 0.00244893960914924 0.00361761779867957 0.0179638029370818 0.0117694136478121 0
"benevolence" 0 0 0 0.00452775513900208 0 0.00445057634963728 0 0 0.00247567647859778 0 0.00316676166951675 0 0 0 0.00235388272956241 0.00272754548182091
"cabin" 0 0 0 0 0.00335514175473914 0 0 0.0457290932301888 0 0 0.00316676166951675 0 0.00180880889933978 0 0 0
"careless" 0 0.0312695434646654 0 0.00226387756950104 0 0.00222528817481864 0.00384437951714593 0.0038107577691824 0 0 0 0 0.00542642669801935 0.00898190146854089 0 0.00272754548182091
"chingachgook" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"commission" 0 0 0 0.00226387756950104 0 0.00222528817481864 0 0 0 0 0 0.00244893960914924 0.00723523559735914 0.00449095073427045 0.00235388272956241 0
"crimes" 0 0 0.0115660421003932 0 0 0.00222528817481864 0 0 0.00247567647859778 0.003416700833675 0 0.00734681882744772 0.00542642669801935 0 0 0
"decorated" 0 0 0 0.00226387756950104 0.00335514175473914 0.00445057634963728 0.00384437951714593 0 0 0.003416700833675 0.0348343783646843 0 0.00180880889933978 0 0 0.00272754548182091
"deprived" 0 0 0 0.00226387756950104 0 0.00667586452445592 0 0 0.00742702943579333 0 0 0 0.00542642669801935 0 0.00235388272956241 0
"elsewhere" 0 0 0 0 0.00335514175473914 0 0 0.0038107577691824 0 0.010250102501025 0 0 0.00361761779867957 0.00449095073427045 0.00235388272956241 0.0163652728909255
"est" 0 0.156347717323327 0 0.00226387756950104 0 0 0 0 0.00247567647859778 0 0 0 0.00723523559735914 0 0.0329543582138738 0
"hon" 0 0 0 0 0 0.00222528817481864 0 0 0 0 0 0.00489787921829848 0 0 0 0
"india" 0 0 0.0115660421003932 0 0.00671028350947828 0.00445057634963728 0.00768875903429187 0.0019053788845912 0.00247567647859778 0 0 0 0 0 0.00470776545912483 0
"individuals" 0 0 0 0 0 0 0 0 0 0.003416700833675 0.00316676166951675 0 0 0 0.00470776545912483 0.00545509096364182
"italy" 0 0 0 0.00452775513900208 0 0.0133517290489118 0 0 0.0148540588715867 0 0 0 0 0.0314366551398931 0 0
"knights" 0 0 0 0 0.00335514175473914 0 0 0.0038107577691824 0 0.00683340166735001 0.0063335233390335 0.00734681882744772 0.00180880889933978 0 0 0
"ladyship" 0 0 0 0.052069184098524 0 0 0 0 0 0.00683340166735001 0 0 0.00904404449669892 0 0.00470776545912483 0
"lance" 0 0 0 0 0.0100654252642174 0.00222528817481864 0.00768875903429187 0.0152430310767296 0 0 0.00316676166951675 0 0.00361761779867957 0 0 0
"lords" 0 0 0 0 0.00335514175473914 0 0 0.0019053788845912 0.00247567647859778 0 0.00950028500855026 0.00734681882744772 0.0397937957854753 0 0 0
"matron" 0 0 0 0 0 0.00222528817481864 0 0 0 0 0 0 0 0 0 0
"noon" 0 0.0312695434646654 0 0 0 0.0200275935733678 0 0.0038107577691824 0.00247567647859778 0 0.00316676166951675 0 0 0 0.00235388272956241 0.00545509096364182
"notion" 0 0 0 0.00226387756950104 0.00335514175473914 0.0111264408740932 0 0.0019053788845912 0 0.010250102501025 0.00316676166951675 0.00244893960914924 0 0 0.0117694136478121 0.00272754548182091
"pip" 0 0 0 0 0 0 0 0.0019053788845912 0 0 0 0 0 0 0 0
"prosperity" 0 0 0 0.00452775513900208 0 0 0 0 0.00990270591439111 0 0.00316676166951675 0.00489787921829848 0.00361761779867957 0.00898190146854089 0.00235388272956241 0.0109101819272836
"ray" 0 0 0 0.00452775513900208 0.00335514175473914 0.0133517290489118 0.00768875903429187 0.0019053788845912 0.00247567647859778 0.003416700833675 0 0 0.0108528533960387 0 0.00235388272956241 0.00272754548182091
"recognised" 0 0 0 0.00226387756950104 0 0.00667586452445592 0 0.0019053788845912 0 0.00683340166735001 0 0.00489787921829848 0 0 0 0
"reign" 0 0 0 0 0.00335514175473914 0.00890115269927456 0.00384437951714593 0.0019053788845912 0.00495135295719555 0.003416700833675 0.0063335233390335 0 0.00180880889933978 0.00898190146854089 0.0141232963773745 0
"resemblance" 0 0.0312695434646654 0 0.00679163270850312 0 0 0.00768875903429187 0.0019053788845912 0.00495135295719555 0.003416700833675 0.00316676166951675 0 0 0.00449095073427045 0.00235388272956241 0.00545509096364182
"route" 0 0 0 0 0 0 0 0 0 0.003416700833675 0.00316676166951675 0 0.00361761779867957 0.00449095073427045 0 0
"ruined" 0 0 0 0 0 0.00445057634963728 0.00384437951714593 0 0.00247567647859778 0 0.00316676166951675 0.00244893960914924 0 0.00449095073427045 0.00235388272956241 0
"seize" 0 0 0 0 0.00335514175473914 0.00222528817481864 0.00384437951714593 0 0.0123783823929889 0 0 0.00489787921829848 0 0 0 0
"sorts" 0 0 0 0.00452775513900208 0.00671028350947828 0 0.0192218975857297 0.0133376521921384 0 0.003416700833675 0.0063335233390335 0.00244893960914924 0 0 0 0.00545509096364182
"stillness" 0.0829875518672199 0 0 0 0 0.00667586452445592 0 0.0019053788845912 0 0.00683340166735001 0.00316676166951675 0.00244893960914924 0 0.0134728522028113 0 0.00272754548182091
"subtle" 0 0.0312695434646654 0 0 0 0.00222528817481864 0 0.0038107577691824 0 0.003416700833675 0.00316676166951675 0 0 0 0 0
"suited" 0 0 0 0.00452775513900208 0 0.00667586452445592 0 0 0 0.003416700833675 0.00316676166951675 0 0 0.0224547536713522 0 0.00272754548182091
"veins" 0 0.0312695434646654 0.0115660421003932 0 0.00335514175473914 0.0178023053985491 0 0.0057161366537736 0 0.010250102501025 0 0 0.00542642669801935 0 0.00235388272956241 0.00272754548182091
"wolf" 0 0 0 0 0 0 0 0 0 0 0 0.00489787921829848 0.00180880889933978 0.00449095073427045 0 0.00545509096364182
"damsel" 0 0 0 0 0 0 0 0 0 0 0 0.00489787921829848 0.0198968978927376 0.00449095073427045 0 0.0163652728909255
"dangers" 0 0 0 0.00226387756950104 0 0 0.00768875903429187 0 0.00495135295719555 0.003416700833675 0 0 0.00180880889933978 0.00449095073427045 0.00470776545912483 0
"dirty" 0 0 0 0.00226387756950104 0 0 0 0 0 0 0.00316676166951675 0 0.00180880889933978 0 0.00470776545912483 0
"dropping" 0 0 0 0 0 0 0 0.0076215155383648 0 0.003416700833675 0.00316676166951675 0 0.00180880889933978 0 0 0
"embrace" 0 0 0 0.00679163270850312 0 0.0111264408740932 0 0.0019053788845912 0.00742702943579333 0 0 0 0.00361761779867957 0 0 0
"empire" 0 0 0 0 0 0 0.00768875903429187 0 0 0 0.012667046678067 0 0 0 0 0.00545509096364182
"erected" 0 0 0 0.00226387756950104 0 0 0 0.0038107577691824 0.00990270591439111 0 0 0 0.00361761779867957 0 0.0164771791069369 0.00272754548182091
"graves" 0 0 0 0 0 0.00222528817481864 0.00384437951714593 0 0 0.003416700833675 0.00950028500855026 0 0 0 0.00470776545912483 0.0163652728909255
"halbert" 0 0 0 0 0 0 0 0 0 0 0 0 0.025323324590757 0 0 0
"handed" 0 0 0.0346981263011797 0.00226387756950104 0.00335514175473914 0.00445057634963728 0 0 0 0.00683340166735001 0.0063335233390335 0 0 0 0.00470776545912483 0
"handkerchief" 0 0 0 0.00452775513900208 0.00335514175473914 0 0 0.0076215155383648 0 0 0 0 0 0 0 0
"hawthorn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"heartily" 0 0 0.0115660421003932 0.00679163270850312 0.00335514175473914 0.00222528817481864 0 0 0 0.003416700833675 0 0 0.00542642669801935 0 0.00470776545912483 0.00545509096364182
"hit" 0 0 0 0.00452775513900208 0.00335514175473914 0.00222528817481864 0 0.0019053788845912 0.00495135295719555 0.003416700833675 0 0 0.00361761779867957 0 0.00235388272956241 0.0109101819272836
"inquire" 0 0 0 0 0.00335514175473914 0.00222528817481864 0.0153775180685837 0.0038107577691824 0.00495135295719555 0 0 0.00244893960914924 0.00361761779867957 0.00449095073427045 0 0
"invisible" 0 0 0 0 0 0.00222528817481864 0.0115331385514378 0.0019053788845912 0 0.003416700833675 0 0.00244893960914924 0 0.00449095073427045 0.00235388272956241 0.00818263644546273
"latour" 0 0 0 0.00226387756950104 0 0 0 0 0 0 0 0 0 0 0 0
"locks" 0.0829875518672199 0 0 0 0.00335514175473914 0.0133517290489118 0 0.0019053788845912 0 0 0.00316676166951675 0.00489787921829848 0.00180880889933978 0.00449095073427045 0 0.0109101819272836
"lowered" 0 0 0 0 0.00671028350947828 0.00222528817481864 0 0 0 0.003416700833675 0.00316676166951675 0.00244893960914924 0.00361761779867957 0 0 0.00272754548182091
"merits" 0 0 0 0 0 0.00222528817481864 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0.00316676166951675 0.0122446980457462 0 0 0.00470776545912483 0.00272754548182091
"message" 0 0 0 0.00905551027800417 0 0 0 0 0 0.003416700833675 0 0.0269383357006416 0.00542642669801935 0 0 0.00818263644546273
"mysteries" 0 0 0 0 0 0.0200275935733678 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0.00316676166951675 0.00244893960914924 0 0.00449095073427045 0 0.00272754548182091
"neighbouring" 0 0 0 0 0.00335514175473914 0.00890115269927456 0.00768875903429187 0 0 0.00683340166735001 0 0.00734681882744772 0.00542642669801935 0 0.00706164818868724 0
"occasional" 0 0 0.0115660421003932 0.00679163270850312 0 0 0 0 0 0.010250102501025 0.0063335233390335 0.00244893960914924 0.00361761779867957 0 0.00235388272956241 0
"palm" 0 0 0 0 0.00671028350947828 0 0.00384437951714593 0 0.00247567647859778 0.003416700833675 0 0.00244893960914924 0 0 0 0
"parson" 0 0 0 0 0 0 0 0 0 0 0.063335233390335 0.00244893960914924 0 0 0 0
"paternal" 0 0.0312695434646654 0 0 0 0.00222528817481864 0.00768875903429187 0 0 0.003416700833675 0.012667046678067 0 0 0 0.00235388272956241 0.00818263644546273
"pavement" 0 0 0 0 0 0.00222528817481864 0 0.0019053788845912 0.00742702943579333 0 0.0063335233390335 0.00244893960914924 0.00180880889933978 0 0 0.00818263644546273
"prejudice" 0 0 0 0.00452775513900208 0 0 0 0 0 0.003416700833675 0.00316676166951675 0.00489787921829848 0 0.00449095073427045 0 0
"pretended" 0 0 0 0 0 0.00222528817481864 0 0 0.00495135295719555 0 0.00316676166951675 0.00489787921829848 0.00180880889933978 0 0.00470776545912483 0
"richard" 0 0 0 0 0 0 0 0 0 0 0 0 0.00180880889933978 0 0.0117694136478121 0
"salt" 0 0 0.0346981263011797 0 0 0 0.0115331385514378 0.0076215155383648 0 0 0 0.00979575843659695 0.00361761779867957 0 0.00235388272956241 0.00272754548182091
"seats" 0 0 0 0 0 0.00667586452445592 0.00768875903429187 0 0.00495135295719555 0 0.00316676166951675 0.00244893960914924 0 0 0 0.00272754548182091
"settle" 0 0 0 0.00679163270850312 0.00671028350947828 0 0 0.0114322733075472 0.00495135295719555 0.003416700833675 0.00316676166951675 0 0.00361761779867957 0 0.00235388272956241 0.00272754548182091
"shining" 0 0 0 0 0 0.00445057634963728 0 0.0038107577691824 0 0.003416700833675 0 0.00244893960914924 0 0 0 0
"sholto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"social" 0 0 0 0.00452775513900208 0 0 0 0.009526894422956 0 0 0.00950028500855026 0 0 0.00898190146854089 0.00470776545912483 0.00545509096364182
"spell" 0 0 0 0 0 0.0133517290489118 0 0.0057161366537736 0 0.010250102501025 0.00316676166951675 0.00244893960914924 0.00180880889933978 0 0 0.00545509096364182
"submit" 0 0 0 0.00452775513900208 0.0100654252642174 0 0.00384437951714593 0 0 0 0 0.00734681882744772 0.00904404449669892 0.0134728522028113 0 0
"traces" 0 0 0 0.00226387756950104 0 0.00222528817481864 0.00384437951714593 0.0019053788845912 0.00742702943579333 0 0.012667046678067 0 0 0 0.00235388272956241 0.00545509096364182
"violetta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121255669825302 0 0
"wert" 0 0 0 0 0 0.0267034580978237 0.00384437951714593 0 0 0.003416700833675 0 0 0.00723523559735914 0.00898190146854089 0 0
"accompany" 0 0 0 0 0 0.00667586452445592 0.00768875903429187 0.0038107577691824 0.00495135295719555 0.003416700833675 0 0 0 0 0.00706164818868724 0
"amount" 0 0 0 0.00679163270850312 0 0.00445057634963728 0.00768875903429187 0.0057161366537736 0.00247567647859778 0 0 0 0 0 0.00235388272956241 0.00545509096364182
"begged" 0 0 0 0.00679163270850312 0 0 0 0.0057161366537736 0 0.003416700833675 0 0.00244893960914924 0 0 0 0
"bewildered" 0 0 0 0 0 0.00222528817481864 0 0 0 0.003416700833675 0 0 0.00180880889933978 0 0 0.0109101819272836
"brass" 0 0 0 0 0.00671028350947828 0 0 0 0 0 0.00316676166951675 0 0.00361761779867957 0 0 0.00545509096364182
"cant" 0 0 0 0 0 0 0 0.0019053788845912 0 0.003416700833675 0 0 0 0 0 0
"carlo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"coloured" 0 0 0.0115660421003932 0.0135832654170062 0.00671028350947828 0.00667586452445592 0 0 0 0 0 0 0 0 0 0
"conjecture" 0 0 0 0.00226387756950104 0 0 0 0 0 0.010250102501025 0 0.00244893960914924 0.00723523559735914 0 0 0.00272754548182091
"contains" 0 0 0 0.00226387756950104 0.00335514175473914 0.00222528817481864 0 0.0019053788845912 0.00742702943579333 0.003416700833675 0 0 0.00361761779867957 0 0.00235388272956241 0.00272754548182091
"couch" 0 0 0 0.00226387756950104 0 0.0155770172237305 0 0.0019053788845912 0.00495135295719555 0 0 0 0.00180880889933978 0 0 0
"dagger" 0 0 0 0 0 0 0.00384437951714593 0 0 0 0 0.00489787921829848 0.00542642669801935 0 0 0
"damp" 0.0829875518672199 0 0 0 0 0.00222528817481864 0.00384437951714593 0.009526894422956 0 0 0 0 0 0 0 0.00545509096364182
"devils" 0 0 0 0 0 0 0 0.0038107577691824 0 0.003416700833675 0 0 0.00361761779867957 0 0 0
"doom" 0 0 0 0 0 0.0133517290489118 0.00384437951714593 0.009526894422956 0 0.017083504168375 0 0.0146936376548954 0.00180880889933978 0.0134728522028113 0 0.00545509096364182
"eagerness" 0 0 0 0 0 0 0 0.0038107577691824 0 0 0 0.00489787921829848 0 0 0 0
"emperor" 0 0 0 0 0 0.00445057634963728 0.00384437951714593 0.0019053788845912 0 0 0 0 0 0.00449095073427045 0.00235388272956241 0
"favorite" 0 0 0 0 0 0 0 0 0 0 0.0348343783646843 0 0 0 0.00235388272956241 0.00272754548182091
"fidelity" 0 0 0 0 0 0.00222528817481864 0.00384437951714593 0 0.00247567647859778 0.003416700833675 0 0.00734681882744772 0.0126616622953785 0 0.00235388272956241 0
"flung" 0 0 0 0 0 0.00222528817481864 0.0153775180685837 0.0057161366537736 0 0.00683340166735001 0 0 0 0 0 0.00545509096364182
"folded" 0 0 0 0.00226387756950104 0.00335514175473914 0.00890115269927456 0 0.0038107577691824 0.00495135295719555 0 0 0.00244893960914924 0.00361761779867957 0.00449095073427045 0 0.00545509096364182
"furniture" 0 0 0 0.00226387756950104 0 0.00222528817481864 0.0115331385514378 0.0019053788845912 0.00247567647859778 0 0.0221673316866173 0 0.00180880889933978 0.00449095073427045 0 0.00272754548182091
"harsh" 0 0 0 0 0 0.00890115269927456 0.00384437951714593 0 0 0.010250102501025 0.00316676166951675 0.00489787921829848 0.00904404449669892 0 0.00470776545912483 0.00545509096364182
"inform" 0 0 0 0.00226387756950104 0.00335514175473914 0 0.00384437951714593 0 0.00495135295719555 0.00683340166735001 0.0063335233390335 0 0 0.00449095073427045 0.00941553091824965 0.00272754548182091
"kinsman" 0 0 0 0 0 0 0 0 0 0 0 0.0440809129646863 0.00904404449669892 0 0.00235388272956241 0.00272754548182091
"lend" 0 0 0 0 0.00335514175473914 0 0 0.0019053788845912 0.00247567647859778 0.00683340166735001 0.00950028500855026 0.00489787921829848 0.00542642669801935 0.00449095073427045 0 0.00272754548182091
"meal" 0 0 0.0115660421003932 0.00226387756950104 0 0 0.00384437951714593 0.0019053788845912 0.00247567647859778 0 0 0.00489787921829848 0.0162792800940581 0 0 0
"momentary" 0 0 0 0.00905551027800417 0 0.00445057634963728 0 0 0 0.0136668033347 0.00316676166951675 0.00489787921829848 0.00723523559735914 0 0 0.00545509096364182
"montcalm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"motionless" 0 0.0625390869293308 0 0 0.00671028350947828 0.0111264408740932 0 0.0019053788845912 0 0.00683340166735001 0 0 0.00361761779867957 0.0134728522028113 0.00235388272956241 0.00272754548182091
"murderer" 0 0 0.0115660421003932 0 0 0.0133517290489118 0 0 0 0.010250102501025 0 0 0 0 0 0
"obscurity" 0 0 0 0 0 0 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0 0.00244893960914924 0 0.00898190146854089 0 0.00818263644546273
"petty" 0 0 0 0.00679163270850312 0 0.0133517290489118 0.00768875903429187 0 0.00247567647859778 0.003416700833675 0.00316676166951675 0 0.00180880889933978 0 0 0.00272754548182091
"portraits" 0 0 0 0 0 0 0 0 0 0.00683340166735001 0.0190005700171005 0 0.00180880889933978 0 0.0164771791069369 0
"printed" 0 0 0.0115660421003932 0 0 0 0 0 0 0 0.00316676166951675 0 0 0 0 0
"process" 0 0 0 0 0.0100654252642174 0 0 0.0057161366537736 0 0 0 0.00244893960914924 0 0.00449095073427045 0.00470776545912483 0
"purple" 0.0829875518672199 0 0 0.00226387756950104 0 0.0222528817481864 0 0.0057161366537736 0 0.003416700833675 0 0 0.0108528533960387 0 0 0.00272754548182091
"recommended" 0 0 0 0 0 0 0.0115331385514378 0.0019053788845912 0.00495135295719555 0 0 0 0.00542642669801935 0 0.00470776545912483 0
"scientific" 0 0 0 0 0.0134205670189566 0 0 0.0057161366537736 0 0 0 0 0 0 0.00470776545912483 0
"seizing" 0 0 0 0.00452775513900208 0 0.00222528817481864 0.00384437951714593 0 0 0.00683340166735001 0 0.00244893960914924 0 0 0 0
"selfish" 0 0 0 0.0203748981255094 0.00335514175473914 0.00445057634963728 0 0 0.00742702943579333 0.003416700833675 0 0 0.00180880889933978 0.0224547536713522 0.00706164818868724 0
"slain" 0 0 0 0 0 0.00222528817481864 0 0.0057161366537736 0.00742702943579333 0.003416700833675 0.00316676166951675 0.00489787921829848 0.00180880889933978 0.00449095073427045 0 0.00272754548182091
"softly" 0 0 0 0 0 0.0133517290489118 0 0.0057161366537736 0 0.010250102501025 0.00316676166951675 0.00489787921829848 0 0.00449095073427045 0 0.00545509096364182
"staff" 0 0 0 0 0.00671028350947828 0.0155770172237305 0.00768875903429187 0 0 0 0 0.00244893960914924 0.00361761779867957 0 0 0.0436407277091345
"stated" 0 0 0 0 0.00335514175473914 0 0.00384437951714593 0.0019053788845912 0 0 0 0.00734681882744772 0.00180880889933978 0.00449095073427045 0.00470776545912483 0
"timid" 0 0 0 0.00226387756950104 0 0 0.00384437951714593 0.0019053788845912 0.00495135295719555 0 0 0 0 0.00898190146854089 0 0
"tomkins" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trifling" 0 0 0 0.00679163270850312 0 0 0 0.0019053788845912 0.00495135295719555 0 0 0 0.00180880889933978 0.00898190146854089 0 0.00272754548182091
"tune" 0 0 0 0 0.00335514175473914 0.00445057634963728 0.00384437951714593 0 0.00247567647859778 0 0.012667046678067 0 0 0 0.00706164818868724 0.00272754548182091
"twilight" 0 0.0312695434646654 0 0 0 0.0111264408740932 0 0.0019053788845912 0 0.010250102501025 0.00316676166951675 0.00244893960914924 0 0 0 0.0163652728909255
"wheels" 0 0 0 0 0 0.00667586452445592 0 0 0 0 0 0 0 0 0 0.00545509096364182
"win" 0 0 0 0.00679163270850312 0.00335514175473914 0.00445057634963728 0 0 0.00495135295719555 0.003416700833675 0 0.00734681882744772 0.00542642669801935 0 0 0.00272754548182091
"writers" 0 0 0 0 0 0 0 0 0.00990270591439111 0 0.012667046678067 0 0 0 0.00706164818868724 0.00272754548182091
"amusing" 0 0 0 0 0.00671028350947828 0.00222528817481864 0.00768875903429187 0 0.00247567647859778 0 0.00316676166951675 0 0.00542642669801935 0 0 0
"angel" 0.0829875518672199 0 0.0115660421003932 0.00679163270850312 0 0 0 0.0038107577691824 0 0 0 0.00489787921829848 0 0 0.00941553091824965 0.00545509096364182
"ardour" 0 0 0 0.00679163270850312 0 0.00222528817481864 0.00384437951714593 0 0.00247567647859778 0 0 0.00489787921829848 0.00180880889933978 0 0.00235388272956241 0
"avail" 0 0 0 0.00452775513900208 0.00335514175473914 0.00222528817481864 0.00384437951714593 0.0019053788845912 0 0.003416700833675 0 0.00734681882744772 0.00723523559735914 0 0.00235388272956241 0
"bestow" 0 0 0 0.00905551027800417 0 0 0 0 0 0.00683340166735001 0.00316676166951675 0.00489787921829848 0.00180880889933978 0.00449095073427045 0.00235388272956241 0
"betray" 0 0 0 0 0 0.00890115269927456 0 0 0.00495135295719555 0.010250102501025 0 0.00734681882744772 0.00542642669801935 0 0 0.00545509096364182
"blaze" 0 0 0 0 0 0.00667586452445592 0 0.0019053788845912 0 0.003416700833675 0.0063335233390335 0 0 0 0 0.0163652728909255
"chap" 0 0 0.0231320842007865 0 0 0 0 0.0133376521921384 0 0.003416700833675 0 0.0538766714012832 0 0 0 0
"charity" 0 0 0 0.00679163270850312 0 0.00445057634963728 0.0153775180685837 0.0114322733075472 0 0 0.0063335233390335 0.00734681882744772 0.00361761779867957 0.00898190146854089 0.0141232963773745 0
"consequently" 0 0 0 0.00226387756950104 0 0 0 0.0019053788845912 0 0.00683340166735001 0 0 0 0 0.00941553091824965 0.00272754548182091
"considerably" 0 0 0 0 0 0 0.00384437951714593 0 0 0 0 0 0.00180880889933978 0 0 0
"constitution" 0 0 0 0 0 0 0 0 0 0.003416700833675 0 0 0 0 0.0117694136478121 0
"contest" 0 0 0 0 0 0.00445057634963728 0 0 0 0.003416700833675 0.0063335233390335 0 0 0 0.00235388272956241 0
"decide" 0 0 0 0 0.00335514175473914 0 0.00384437951714593 0.0019053788845912 0 0 0.00316676166951675 0 0 0.00449095073427045 0.00235388272956241 0.00272754548182091
"discretion" 0 0 0 0.00452775513900208 0 0 0 0 0 0.00683340166735001 0 0.00489787921829848 0 0.00898190146854089 0.00706164818868724 0
"disease" 0 0.187617260787992 0 0 0 0 0.00384437951714593 0.0019053788845912 0.00247567647859778 0 0 0.00244893960914924 0 0 0.0235388272956241 0.0109101819272836
"external" 0 0.0312695434646654 0 0.00452775513900208 0.00671028350947828 0 0.00768875903429187 0.0019053788845912 0 0.003416700833675 0 0 0.00542642669801935 0 0.00235388272956241 0.00272754548182091
"fairy" 0 0.0312695434646654 0 0 0 0 0 0 0 0 0.0063335233390335 0 0.00361761779867957 0.00449095073427045 0 0
"feather" 0 0 0 0 0 0 0 0 0 0 0 0.00489787921829848 0.0144704711947183 0 0.00235388272956241 0.00272754548182091
"fighting" 0 0 0 0 0 0 0 0.0057161366537736 0 0.003416700833675 0 0.00244893960914924 0.00361761779867957 0 0 0.00272754548182091
"finish" 0 0 0 0.00226387756950104 0 0.00222528817481864 0.00384437951714593 0 0.00247567647859778 0 0 0 0.00542642669801935 0 0 0
"fishermen" 0 0 0 0 0 0 0 0.0076215155383648 0 0 0 0 0 0.0269457044056227 0 0
"floating" 0 0 0 0 0.00335514175473914 0.00222528817481864 0.00384437951714593 0.0038107577691824 0 0.00683340166735001 0 0 0.00180880889933978 0 0 0
"flow" 0 0 0 0.00226387756950104 0 0.00667586452445592 0 0 0 0 0.00950028500855026 0.00244893960914924 0.00180880889933978 0 0.00235388272956241 0.00272754548182091
"gleam" 0 0 0 0.00452775513900208 0 0 0 0 0 0.003416700833675 0 0 0.00180880889933978 0.00449095073427045 0.00470776545912483 0.0272754548182091
"glowing" 0 0 0 0.00452775513900208 0 0.0111264408740932 0 0.0038107577691824 0.00247567647859778 0.003416700833675 0.00316676166951675 0.00489787921829848 0.00180880889933978 0.00449095073427045 0 0.00272754548182091
"hazard" 0 0 0 0 0 0 0 0 0.00495135295719555 0.00683340166735001 0 0 0.00361761779867957 0.0134728522028113 0 0.00272754548182091
"issued" 0.0829875518672199 0 0 0 0.00335514175473914 0.00222528817481864 0.00768875903429187 0.0038107577691824 0 0.010250102501025 0.00316676166951675 0 0 0.00898190146854089 0 0
"load" 0 0 0 0 0.0100654252642174 0 0 0 0.00247567647859778 0.003416700833675 0 0 0 0.00898190146854089 0 0
"maintain" 0 0 0 0 0 0 0 0.0019053788845912 0.00990270591439111 0.003416700833675 0.00950028500855026 0.00489787921829848 0.00723523559735914 0.00898190146854089 0.00470776545912483 0.00272754548182091
"nervous" 0 0.0312695434646654 0 0.00452775513900208 0 0 0 0.009526894422956 0 0 0 0 0 0.00449095073427045 0 0
"outward" 0 0 0 0.00905551027800417 0 0.00667586452445592 0 0.0076215155383648 0 0.0136668033347 0 0 0.00180880889933978 0 0.00706164818868724 0.00818263644546273
"perilous" 0 0 0 0 0.00335514175473914 0.00890115269927456 0.00384437951714593 0.009526894422956 0.00247567647859778 0 0.00316676166951675 0.00489787921829848 0 0 0 0
"perish" 0 0 0 0 0 0.00445057634963728 0 0.0019053788845912 0.00495135295719555 0.003416700833675 0.00316676166951675 0 0 0 0 0
"pledge" 0 0 0.0115660421003932 0.00226387756950104 0 0 0 0 0 0.003416700833675 0 0 0.00904404449669892 0.0179638029370818 0 0.00272754548182091
"prefer" 0 0 0.0115660421003932 0.00452775513900208 0 0 0 0.0019053788845912 0.0123783823929889 0 0.00316676166951675 0.00489787921829848 0.00361761779867957 0.00449095073427045 0.00235388272956241 0
"rescue" 0 0 0 0 0 0.00445057634963728 0 0 0 0.003416700833675 0 0 0.00180880889933978 0.00449095073427045 0.00235388272956241 0.00272754548182091
"resort" 0 0 0 0 0 0.00890115269927456 0.00384437951714593 0 0 0.003416700833675 0.00316676166951675 0 0.00361761779867957 0 0.00235388272956241 0.00272754548182091
"sailors" 0 0 0.046264168401573 0 0.0134205670189566 0 0.0153775180685837 0.0400129565764152 0.00247567647859778 0 0 0 0 0 0 0
"ship^s" 0 0 0 0 0 0 0 0.0323914410380504 0 0 0 0 0 0 0 0
"solemnity" 0 0 0 0 0 0.00222528817481864 0 0.0019053788845912 0 0 0 0.00734681882744772 0.00361761779867957 0.00449095073427045 0 0
